DevID	 CerebusTime	 Roll	 Pitch	 Yaw	 xAcc	 yAcc	 zAcc	 xGyro	 yGyro	 zGyro	 xMagn	 yMagn	 zMagn	 q0	 q1	 q2	 q3
1	 117479.794000	 -2.665222	 -5.656477	 -60.748282	 1.828209	 1.842493	 9.461262	 -0.378977	 0.011544	 1.860406	 0.250977	 0.767090	 -0.889893	 0.860878	 -0.044983	 -0.030813	 -0.505882
1	 117479.794000	 -2.992568	 -5.580315	 -59.777570	 1.590677	 1.499950	 9.375148	 -0.483454	 0.052978	 2.029668	 0.240234	 0.781738	 -0.915283	 0.865038	 -0.046861	 -0.029193	 -0.498660
1	 117479.804000	 -3.347997	 -5.482357	 -58.747002	 1.380431	 1.288602	 9.474524	 -0.531983	 0.078438	 2.157351	 0.233398	 0.800293	 -0.936523	 0.869387	 -0.048876	 -0.027346	 -0.490948
1	 117479.814000	 -3.700835	 -5.364623	 -57.670279	 1.246290	 1.207795	 9.527576	 -0.522609	 0.100741	 2.257137	 0.231201	 0.814941	 -0.968750	 0.873866	 -0.050814	 -0.025418	 -0.482835
1	 117479.824000	 -4.027877	 -5.233461	 -56.575241	 1.193085	 1.057500	 9.758411	 -0.468647	 0.111989	 2.297974	 0.224365	 0.835693	 -0.999023	 0.878358	 -0.052536	 -0.023541	 -0.474524
1	 117479.834000	 -4.312195	 -5.124315	 -55.476885	 1.063020	 0.847320	 9.771035	 -0.384623	 0.053901	 2.302515	 0.211426	 0.852295	 -1.029053	 0.882788	 -0.054057	 -0.022045	 -0.466130
1	 117479.844000	 -4.504610	 -5.054717	 -54.396966	 0.915573	 0.676432	 9.692634	 -0.197891	 -0.035846	 2.257557	 0.206787	 0.868896	 -1.061279	 0.887085	 -0.055060	 -0.021245	 -0.457818
1	 117479.844000	 -4.577680	 -5.035492	 -53.338466	 0.964659	 0.685640	 9.549621	 0.044981	 -0.141735	 2.204385	 0.204346	 0.885498	 -1.109131	 0.891250	 -0.055355	 -0.021316	 -0.449616
1	 117479.854000	 -4.584910	 -5.059496	 -52.250065	 1.090190	 0.941256	 9.512745	 0.189861	 -0.239496	 2.258407	 0.195557	 0.904053	 -1.143799	 0.895465	 -0.055298	 -0.022001	 -0.441135
1	 117479.864000	 -4.629946	 -5.087259	 -51.068838	 1.112311	 1.141319	 9.461170	 0.127681	 -0.263901	 2.450886	 0.188721	 0.928955	 -1.189941	 0.899929	 -0.055526	 -0.022618	 -0.431895
1	 117479.874000	 -4.790467	 -5.063244	 -49.768021	 0.820627	 0.950771	 9.363613	 -0.090329	 -0.182605	 2.708167	 0.198486	 0.947754	 -1.237549	 0.904708	 -0.056446	 -0.022467	 -0.421679
1	 117479.884000	 -5.069620	 -4.960352	 -48.369829	 0.445360	 0.331316	 9.357550	 -0.325216	 -0.045913	 2.925508	 0.201904	 0.974854	 -1.286133	 0.909698	 -0.058018	 -0.021335	 -0.410644
1	 117479.894000	 -5.381726	 -4.805930	 -46.917342	 0.201474	 -0.351388	 9.595296	 -0.389554	 0.034691	 3.048527	 0.213867	 0.995850	 -1.333984	 0.914747	 -0.059701	 -0.019747	 -0.399105
1	 117479.894000	 -5.648035	 -4.674956	 -45.437510	 0.194912	 -0.707606	 9.811325	 -0.297844	 -0.034403	 3.101488	 0.223633	 1.020752	 -1.386475	 0.919749	 -0.061140	 -0.018563	 -0.387272
1	 117479.904000	 -5.876098	 -4.586214	 -43.968242	 0.169230	 -0.457814	 10.060032	 -0.224051	 -0.134424	 3.070123	 0.231445	 1.039551	 -1.449951	 0.924559	 -0.062450	 -0.017881	 -0.375460
1	 117479.914000	 -6.055154	 -4.541067	 -42.533950	 0.138182	 -0.270061	 10.097474	 -0.132309	 -0.227256	 2.987812	 0.241699	 1.056396	 -1.506348	 0.929110	 -0.063531	 -0.017726	 -0.363874
1	 117479.924000	 -6.133502	 -4.538835	 -41.138876	 0.133486	 -0.180853	 9.923954	 0.072192	 -0.315249	 2.895471	 0.258301	 1.066895	 -1.580322	 0.933429	 -0.063942	 -0.018239	 -0.352547
1	 117479.934000	 -6.102042	 -4.550122	 -39.775059	 0.099242	 -0.256860	 9.737972	 0.295746	 -0.336332	 2.827620	 0.267090	 1.066650	 -1.648926	 0.937570	 -0.063496	 -0.019185	 -0.341412
1	 117479.944000	 -6.009491	 -4.550625	 -38.445797	 0.018008	 -0.423056	 9.662295	 0.419578	 -0.303923	 2.758139	 0.277588	 1.070801	 -1.718018	 0.941518	 -0.062510	 -0.020191	 -0.330497
1	 117479.944000	 -5.943676	 -4.525178	 -37.154249	 -0.165675	 -0.391153	 9.765659	 0.355284	 -0.236521	 2.686781	 0.286377	 1.070801	 -1.795654	 0.945231	 -0.061666	 -0.020868	 -0.319845
1	 117479.954000	 -5.969260	 -4.465324	 -35.891941	 -0.112297	 -0.151045	 9.925579	 0.158399	 -0.158411	 2.633759	 0.295166	 1.070801	 -1.864258	 0.948711	 -0.061485	 -0.020981	 -0.309398
1	 117479.965000	 -6.081409	 -4.373077	 -34.630734	 0.042474	 -0.005788	 10.001091	 -0.027946	 -0.092863	 2.639666	 0.305908	 1.072998	 -1.933105	 0.952040	 -0.061944	 -0.020596	 -0.298928
1	 117479.974000	 -6.201468	 -4.270639	 -33.340061	 0.084265	 0.084171	 10.095207	 -0.042900	 -0.084932	 2.702799	 0.318848	 1.068848	 -2.010498	 0.955328	 -0.062455	 -0.020136	 -0.288171
1	 117479.984000	 -6.246158	 -4.186066	 -32.012971	 0.194599	 0.146686	 10.104867	 0.114843	 -0.133512	 2.774823	 0.336426	 1.060547	 -2.089600	 0.958614	 -0.062390	 -0.020041	 -0.277066
1	 117479.994000	 -6.187071	 -4.126180	 -30.647989	 0.265595	 0.027074	 10.369233	 0.335893	 -0.194546	 2.847148	 0.356201	 1.041748	 -2.174805	 0.961904	 -0.061514	 -0.020417	 -0.265595
1	 117479.994000	 -6.064969	 -4.114464	 -29.224339	 0.199379	 -0.123503	 10.592719	 0.473608	 -0.302780	 2.958716	 0.376465	 1.016602	 -2.259521	 0.965199	 -0.060201	 -0.021351	 -0.253597
1	 117480.005000	 -5.991352	 -4.150220	 -27.741897	 -0.131352	 -0.082783	 10.477930	 0.383060	 -0.411080	 3.069859	 0.398926	 0.981201	 -2.345703	 0.968422	 -0.059372	 -0.022585	 -0.241088
1	 117480.014000	 -6.031415	 -4.185760	 -26.240749	 -0.609318	 -0.217822	 10.087545	 0.148400	 -0.412807	 3.109608	 0.415527	 0.943604	 -2.427246	 0.971462	 -0.059481	 -0.023583	 -0.228403
1	 117480.024000	 -6.173482	 -4.171756	 -24.772645	 -0.950573	 -0.405607	 9.768416	 -0.068339	 -0.308159	 3.051276	 0.432373	 0.897705	 -2.515137	 0.974240	 -0.060355	 -0.023956	 -0.215963
1	 117480.034000	 -6.365906	 -4.089754	 -23.379671	 -0.908728	 -0.538479	 9.741027	 -0.189201	 -0.156652	 2.911572	 0.455078	 0.858154	 -2.589844	 0.976724	 -0.061557	 -0.023645	 -0.204112
1	 117480.044000	 -6.558896	 -3.960421	 -22.049441	 -0.714678	 -0.513142	 9.959737	 -0.203711	 -0.053894	 2.792077	 0.472412	 0.801758	 -2.674805	 0.978974	 -0.062714	 -0.022928	 -0.192746
1	 117480.044000	 -6.721480	 -3.834703	 -20.781473	 -0.647449	 -0.482219	 10.081943	 -0.156545	 -0.053404	 2.662952	 0.479004	 0.749512	 -2.753174	 0.981006	 -0.063653	 -0.022285	 -0.181878
1	 117480.054000	 -6.824732	 -3.742781	 -19.550832	 -0.529663	 -0.279394	 10.033237	 -0.041210	 -0.121484	 2.576240	 0.486572	 0.676514	 -2.828125	 0.982879	 -0.064161	 -0.022024	 -0.171311
1	 117480.064000	 -6.889874	 -3.663891	 -18.314570	 -0.425190	 -0.146318	 9.806424	 0.034195	 -0.152706	 2.585307	 0.496338	 0.593018	 -2.906982	 0.984662	 -0.064371	 -0.021946	 -0.160673
1	 117480.074000	 -6.952377	 -3.558080	 -17.030655	 -0.582361	 -0.276689	 9.707382	 0.043280	 -0.113221	 2.690466	 0.493408	 0.519775	 -2.979736	 0.986402	 -0.064525	 -0.021672	 -0.149592
1	 117480.084000	 -7.073315	 -3.406702	 -15.689362	 -0.861662	 -0.584910	 9.746943	 -0.079059	 -0.036920	 2.822607	 0.493652	 0.419434	 -3.039551	 0.988068	 -0.065132	 -0.020975	 -0.137984
1	 117480.095000	 -7.270372	 -3.223976	 -14.312994	 -1.249845	 -0.912439	 9.838128	 -0.240984	 0.009701	 2.903488	 0.487549	 0.323242	 -3.106445	 0.989599	 -0.066382	 -0.019960	 -0.126050
1	 117480.095000	 -7.503230	 -3.014756	 -12.940686	 -1.428105	 -1.088430	 10.059528	 -0.327593	 0.055964	 2.903907	 0.481201	 0.229004	 -3.155762	 0.990964	 -0.067950	 -0.018711	 -0.114119
1	 117480.104000	 -7.726354	 -2.782406	 -11.618545	 -1.450538	 -1.227264	 10.348679	 -0.322341	 0.105555	 2.806500	 0.464600	 0.126465	 -3.191162	 0.992146	 -0.069460	 -0.017282	 -0.102585
1	 117480.114000	 -7.901540	 -2.560421	 -10.366949	 -1.336016	 -1.309743	 10.559113	 -0.241220	 0.095970	 2.658971	 0.442139	 0.015625	 -3.219482	 0.993157	 -0.070614	 -0.015975	 -0.091641
1	 117480.124000	 -8.020342	 -2.400285	 -9.179503	 -1.209478	 -1.361628	 10.566415	 -0.136520	 -0.021026	 2.507325	 0.409424	 -0.097656	 -3.240967	 0.994017	 -0.071366	 -0.015232	 -0.081267
1	 117480.135000	 -8.053507	 -2.315725	 -8.039240	 -1.176777	 -1.423095	 10.393338	 0.032094	 -0.165780	 2.387725	 0.370361	 -0.212891	 -3.251465	 0.994775	 -0.071448	 -0.015186	 -0.071326
1	 117480.144000	 -8.020093	 -2.291782	 -6.923851	 -1.160474	 -1.359472	 9.958130	 0.168380	 -0.284949	 2.317067	 0.321289	 -0.332275	 -3.246094	 0.995448	 -0.070994	 -0.015691	 -0.061621
1	 117480.154000	 -8.017295	 -2.287447	 -5.806798	 -1.316413	 -1.282588	 9.542397	 0.102594	 -0.324367	 2.315629	 0.267334	 -0.439209	 -3.230713	 0.996004	 -0.070812	 -0.016346	 -0.051912
1	 117480.154000	 -8.091575	 -2.244173	 -4.677413	 -1.655773	 -1.516610	 9.114582	 -0.057523	 -0.249833	 2.352058	 0.210938	 -0.542236	 -3.204346	 0.996430	 -0.071278	 -0.016639	 -0.042078
1	 117480.164000	 -8.220311	 -2.124021	 -3.554617	 -1.652602	 -1.726611	 8.998712	 -0.176647	 -0.091783	 2.362545	 0.162842	 -0.636475	 -3.178467	 0.996736	 -0.072201	 -0.016255	 -0.032258
1	 117480.175000	 -8.372606	 -1.934227	 -2.465023	 -1.488592	 -1.790512	 9.212377	 -0.233661	 0.056003	 2.314672	 0.103760	 -0.722656	 -3.139893	 0.996933	 -0.073335	 -0.015260	 -0.022681
1	 117480.184000	 -8.525195	 -1.746759	 -1.403401	 -1.218275	 -1.892826	 9.489551	 -0.244853	 0.054724	 2.257264	 0.052734	 -0.802490	 -3.101807	 0.997029	 -0.074500	 -0.014289	 -0.013344
1	 117480.194000	 -8.681397	 -1.586442	 -0.334954	 -1.004213	 -1.890855	 9.705301	 -0.257610	 -0.010660	 2.262180	 -0.006836	 -0.880127	 -3.048340	 0.997029	 -0.075720	 -0.013583	 -0.003962
1	 117480.204000	 -8.817021	 -1.459135	 0.749399	 -1.215097	 -2.062888	 9.690708	 -0.220305	 -0.089076	 2.285143	 -0.066650	 -0.943359	 -2.995850	 0.996946	 -0.076776	 -0.013198	 0.005541
1	 117480.204000	 -8.897218	 -1.356452	 1.805201	 -1.535572	 -2.216235	 9.524879	 -0.109222	 -0.135723	 2.217019	 -0.124756	 -1.004395	 -2.936768	 0.996808	 -0.077364	 -0.013022	 0.014786
1	 117480.215000	 -8.928654	 -1.262345	 2.807746	 -1.829202	 -2.323611	 9.392715	 -0.014569	 -0.137082	 2.104696	 -0.179199	 -1.057129	 -2.878418	 0.996627	 -0.077541	 -0.012886	 0.023567
1	 117480.225000	 -8.961819	 -1.155622	 3.758309	 -2.068727	 -2.365715	 9.353027	 -0.023232	 -0.095635	 2.000714	 -0.231689	 -1.101318	 -2.815918	 0.996382	 -0.077751	 -0.012610	 0.031902
1	 117480.234000	 -9.009457	 -1.005090	 4.647273	 -2.026347	 -2.401932	 9.444850	 -0.061496	 0.014915	 1.888861	 -0.280029	 -1.143555	 -2.755859	 0.996081	 -0.078119	 -0.011921	 0.039729
1	 117480.244000	 -9.045085	 -0.821146	 5.474126	 -1.893747	 -2.543242	 9.715795	 -0.042998	 0.102802	 1.771135	 -0.322754	 -1.173096	 -2.692139	 0.995751	 -0.078418	 -0.010901	 0.047038
1	 117480.255000	 -9.038545	 -0.657665	 6.230795	 -1.844505	 -2.618434	 9.953841	 0.037149	 0.084401	 1.619850	 -0.359375	 -1.200439	 -2.628418	 0.995426	 -0.078366	 -0.009995	 0.053726
1	 117480.255000	 -8.984270	 -0.535598	 6.924145	 -1.733880	 -2.727129	 10.139071	 0.132559	 0.020312	 1.474291	 -0.396240	 -1.225586	 -2.564941	 0.995120	 -0.077897	 -0.009381	 0.059836
1	 117480.264000	 -8.878998	 -0.473920	 7.585055	 -1.773972	 -2.955823	 10.172663	 0.235543	 -0.091098	 1.387565	 -0.439209	 -1.249023	 -2.510498	 0.994829	 -0.076963	 -0.009234	 0.065625
1	 117480.274000	 -8.706498	 -0.452411	 8.234311	 -1.854852	 -3.017396	 9.856522	 0.375930	 -0.167566	 1.349765	 -0.474121	 -1.265869	 -2.443115	 0.994556	 -0.075426	 -0.009376	 0.071290
1	 117480.284000	 -8.486051	 -0.443514	 8.848471	 -1.963430	 -3.006155	 9.747986	 0.474616	 -0.177245	 1.274094	 -0.504883	 -1.282959	 -2.391357	 0.994302	 -0.073468	 -0.009556	 0.076643
1	 117480.294000	 -8.287089	 -0.432594	 9.418427	 -1.980410	 -2.949221	 9.761930	 0.429342	 -0.155009	 1.183360	 -0.527344	 -1.297607	 -2.341797	 0.994034	 -0.071702	 -0.009685	 0.081612
1	 117480.294000	 -8.153956	 -0.410139	 9.948178	 -1.916497	 -2.946071	 9.777730	 0.289794	 -0.114886	 1.104650	 -0.550293	 -1.303955	 -2.294922	 0.993729	 -0.070519	 -0.009721	 0.086232
1	 117480.304000	 -8.076449	 -0.360325	 10.445907	 -1.920302	 -2.972585	 9.815932	 0.172733	 -0.046833	 1.046488	 -0.575439	 -1.304199	 -2.257324	 0.993391	 -0.069844	 -0.009534	 0.090585
1	 117480.314000	 -8.038665	 -0.282808	 10.909845	 -1.966523	 -3.029924	 9.907911	 0.087375	 0.022167	 0.985339	 -0.592041	 -1.308594	 -2.215088	 0.993036	 -0.069541	 -0.009114	 0.094656
1	 117480.324000	 -8.025686	 -0.184994	 11.355253	 -2.048500	 -3.236198	 9.998699	 0.034305	 0.069929	 0.952713	 -0.606934	 -1.302246	 -2.177979	 0.992665	 -0.069477	 -0.008526	 0.098576
1	 117480.334000	 -8.033599	 -0.060304	 11.804011	 -2.016529	 -3.354695	 9.886149	 -0.011691	 0.124889	 0.968092	 -0.619873	 -1.296143	 -2.156250	 0.992259	 -0.069624	 -0.007725	 0.102538
1	 117480.344000	 -8.062017	 0.077731	 12.229091	 -2.180968	 -3.403727	 9.730902	 -0.056368	 0.159165	 0.922829	 -0.628418	 -1.289795	 -2.125732	 0.991846	 -0.069968	 -0.006815	 0.106300
1	 117480.344000	 -8.082221	 0.200898	 12.613955	 -2.409057	 -3.498659	 9.454913	 -0.041410	 0.140255	 0.835246	 -0.636963	 -1.291992	 -2.105713	 0.991461	 -0.070238	 -0.006004	 0.109705
1	 117480.354000	 -8.025086	 0.322073	 12.971337	 -2.495537	 -3.650574	 9.101981	 0.119406	 0.144579	 0.777289	 -0.643311	 -1.290039	 -2.090332	 0.991138	 -0.069843	 -0.005118	 0.112873
1	 117480.364000	 -7.910528	 0.483851	 13.317295	 -2.369073	 -3.540477	 9.227954	 0.237762	 0.233326	 0.765527	 -0.649414	 -1.292236	 -2.085693	 0.990846	 -0.069000	 -0.003814	 0.115966
1	 117480.374000	 -7.820310	 0.661310	 13.684615	 -2.395302	 -3.267596	 9.488109	 0.184456	 0.260905	 0.813952	 -0.657715	 -1.296387	 -2.070068	 0.990503	 -0.068391	 -0.002408	 0.119249
1	 117480.385000	 -7.794279	 0.800002	 14.041758	 -2.376230	 -3.046671	 9.396809	 0.048040	 0.184200	 0.781330	 -0.666016	 -1.296387	 -2.072266	 0.990125	 -0.068306	 -0.001394	 0.122416
1	 117480.394000	 -7.736273	 0.889453	 14.287116	 -2.603142	 -3.248569	 9.184778	 0.116862	 0.115372	 0.534922	 -0.663574	 -1.300537	 -2.069824	 0.989882	 -0.067898	 -0.000705	 0.124588
1	 117480.394000	 -7.610277	 0.887262	 14.403174	 -2.965371	 -3.738147	 9.095413	 0.262812	 -0.036851	 0.239923	 -0.669434	 -1.311035	 -2.071289	 0.989830	 -0.066806	 -0.000654	 0.125590
1	 117480.404000	 -7.468530	 0.743237	 14.423870	 -3.064901	 -3.864678	 9.194943	 0.298746	 -0.303340	 0.001982	 -0.683594	 -1.317627	 -2.075439	 0.989908	 -0.065425	 -0.001755	 0.125690
1	 117480.414000	 -7.333890	 0.535410	 14.361653	 -2.698051	 -3.569017	 9.428055	 0.285918	 -0.413091	 -0.187320	 -0.676758	 -1.332031	 -2.087891	 0.990077	 -0.064037	 -0.003368	 0.125040
1	 117480.424000	 -7.234376	 0.347548	 14.256655	 -2.227168	 -3.086017	 9.919289	 0.212368	 -0.359884	 -0.269582	 -0.682617	 -1.342529	 -2.107178	 0.990266	 -0.062978	 -0.004825	 0.124034
1	 117480.434000	 -7.202892	 0.212484	 14.129447	 -1.770638	 -2.670432	 10.286453	 0.069737	 -0.245043	 -0.301094	 -0.673828	 -1.350830	 -2.126465	 0.990432	 -0.062566	 -0.005889	 0.122863
1	 117480.444000	 -7.227505	 0.094554	 14.014079	 -1.458281	 -2.473487	 10.472363	 -0.048649	 -0.212163	 -0.271462	 -0.673584	 -1.355225	 -2.152832	 0.990551	 -0.062660	 -0.006872	 0.121800
1	 117480.444000	 -7.290602	 -0.044186	 13.872480	 -0.556199	 -2.683683	 10.697234	 -0.129478	 -0.248616	 -0.332045	 -0.664795	 -1.359375	 -2.187988	 0.990676	 -0.063068	 -0.008060	 0.120496
1	 117480.454000	 -7.424887	 -0.230964	 13.352949	 0.670955	 -3.345350	 10.856891	 -0.282350	 -0.242515	 -1.129898	 -0.649902	 -1.361328	 -2.220947	 0.991147	 -0.064076	 -0.009526	 0.115889
1	 117480.465000	 -7.578970	 -0.515003	 12.163400	 0.833845	 -3.559633	 11.120861	 -0.338191	 -0.253098	 -2.548724	 -0.614014	 -1.373535	 -2.268555	 0.992219	 -0.065243	 -0.011461	 0.105418
1	 117480.474000	 -7.629021	 -0.956698	 10.506013	 -0.539402	 -2.658845	 11.347085	 -0.150003	 -0.441347	 -3.564451	 -0.573975	 -1.381592	 -2.305420	 0.993610	 -0.065482	 -0.014386	 0.090795
1	 117480.484000	 -7.460174	 -1.537959	 8.776837	 -1.568975	 -1.884793	 11.315447	 0.274574	 -0.714906	 -3.752780	 -0.538086	 -1.397949	 -2.337402	 0.994933	 -0.063835	 -0.018331	 0.075478
1	 117480.494000	 -7.053443	 -2.118217	 7.314436	 -2.363714	 -0.825687	 10.978205	 0.753813	 -0.804101	 -3.194204	 -0.511963	 -1.422852	 -2.359863	 0.995976	 -0.060201	 -0.022334	 0.062521
1	 117480.494000	 -6.472051	 -2.593384	 6.346640	 -2.310148	 -0.304369	 10.393418	 1.135543	 -0.740157	 -2.132767	 -0.486572	 -1.437256	 -2.380859	 0.996690	 -0.055098	 -0.025683	 0.053979
1	 117480.505000	 -5.844790	 -2.902425	 5.933573	 -2.002302	 -0.330891	 9.479623	 1.273929	 -0.545542	 -0.931856	 -0.473633	 -1.445313	 -2.397949	 0.997108	 -0.049590	 -0.027897	 0.050384
1	 117480.514000	 -5.257739	 -2.926309	 5.636026	 -0.618362	 -1.759690	 8.426939	 1.200327	 0.013588	 -0.625609	 -0.445801	 -1.464111	 -2.420654	 0.997472	 -0.044542	 -0.027731	 0.047926
1	 117480.524000	 -4.747789	 -2.837415	 5.273344	 -0.450862	 -1.480980	 9.577319	 1.031688	 0.256103	 -0.739235	 -0.412354	 -1.467773	 -2.455811	 0.997825	 -0.040226	 -0.026616	 0.044924
1	 117480.534000	 -4.286374	 -2.817577	 4.971003	 -0.761461	 -0.877434	 10.717295	 0.937699	 0.094347	 -0.627978	 -0.389160	 -1.471924	 -2.486328	 0.998098	 -0.036285	 -0.026166	 0.042405
1	 117480.544000	 -3.984682	 -2.862878	 4.592944	 -0.069645	 -1.718939	 9.460035	 0.594422	 -0.032886	 -0.796159	 -0.358154	 -1.467529	 -2.519531	 0.998316	 -0.033727	 -0.026338	 0.039166
1	 117480.544000	 -3.633003	 -2.795308	 4.061148	 -0.895198	 -2.095650	 9.485846	 0.683761	 0.220136	 -1.100611	 -0.318359	 -1.469238	 -2.556885	 0.998600	 -0.030805	 -0.025487	 0.034632
1	 117480.554000	 -3.241933	 -2.760631	 3.455828	 -0.917400	 -2.284766	 9.783130	 0.758997	 0.155066	 -1.259565	 -0.272705	 -1.466797	 -2.598633	 0.998876	 -0.027540	 -0.024921	 0.029451
1	 117480.564000	 -2.829599	 -2.774110	 2.737209	 -0.539949	 -1.928796	 10.130719	 0.792866	 0.058063	 -1.503554	 -0.229248	 -1.458008	 -2.636719	 0.999131	 -0.024098	 -0.024782	 0.023273
1	 117480.574000	 -2.440255	 -2.822198	 1.917169	 -0.083972	 -1.349935	 10.277861	 0.732579	 -0.013188	 -1.718848	 -0.182129	 -1.438965	 -2.684082	 0.999339	 -0.020872	 -0.024973	 0.016197
1	 117480.584000	 -2.114459	 -2.901655	 1.016021	 0.191250	 -0.701288	 10.404669	 0.589811	 -0.083156	 -1.891424	 -0.132813	 -1.419678	 -2.715820	 0.999474	 -0.018220	 -0.025477	 0.008395
1	 117480.594000	 -1.884103	 -2.988565	 0.080193	 0.243280	 -0.355483	 10.462634	 0.382527	 -0.104048	 -1.963229	 -0.088135	 -1.387939	 -2.766357	 0.999525	 -0.016417	 -0.026085	 0.000271
1	 117480.594000	 -1.747004	 -3.070620	 -0.830219	 0.082111	 -0.474973	 10.444957	 0.188098	 -0.103143	 -1.909610	 -0.048340	 -1.341797	 -2.806885	 0.999496	 -0.015433	 -0.026679	 -0.007650
1	 117480.604000	 -1.679915	 -3.159313	 -1.710861	 -0.244385	 -0.889052	 10.364785	 0.041169	 -0.121513	 -1.846860	 0.001709	 -1.289063	 -2.845459	 0.999395	 -0.015064	 -0.027342	 -0.015326
1	 117480.614000	 -1.631071	 -3.267376	 -2.606670	 -0.585075	 -1.187176	 10.179989	 -0.001052	 -0.163951	 -1.880107	 0.043213	 -1.234375	 -2.877686	 0.999224	 -0.014872	 -0.028175	 -0.023140
1	 117480.624000	 -1.574540	 -3.398775	 -3.562464	 -0.627893	 -1.307567	 10.013869	 0.002758	 -0.209437	 -2.006116	 0.086670	 -1.171387	 -2.916992	 0.998970	 -0.014649	 -0.029212	 -0.031474
1	 117480.635000	 -1.526349	 -3.541582	 -4.580918	 -0.504811	 -1.130236	 9.819128	 -0.026492	 -0.232178	 -2.137867	 0.125488	 -1.097900	 -2.950195	 0.998619	 -0.014537	 -0.030342	 -0.040354
1	 117480.644000	 -1.511890	 -3.683170	 -5.671418	 -0.363226	 -0.913232	 9.708313	 -0.113118	 -0.225077	 -2.287205	 0.164307	 -1.028809	 -2.970215	 0.998152	 -0.014760	 -0.031442	 -0.049866
1	 117480.644000	 -1.542348	 -3.808927	 -6.822593	 -0.178954	 -0.594139	 9.439393	 -0.219770	 -0.188851	 -2.413131	 0.212646	 -0.936523	 -3.000244	 0.997560	 -0.015405	 -0.032371	 -0.059911
1	 117480.654000	 -1.588727	 -3.893241	 -8.045862	 -0.169272	 -0.462229	 9.244163	 -0.268941	 -0.094616	 -2.560162	 0.249023	 -0.852539	 -3.032227	 0.996832	 -0.016205	 -0.032909	 -0.070578
1	 117480.664000	 -1.644801	 -3.925784	 -9.346012	 -0.117676	 -0.354903	 9.319086	 -0.301753	 0.020107	 -2.717709	 0.289063	 -0.764648	 -3.046631	 0.995948	 -0.017087	 -0.032966	 -0.081903
1	 117480.675000	 -1.706669	 -3.936706	 -10.723137	 -0.123769	 -0.481931	 9.239327	 -0.327321	 0.074660	 -2.876212	 0.331055	 -0.670166	 -3.056885	 0.994879	 -0.018028	 -0.032803	 -0.093884
1	 117480.684000	 -1.734998	 -3.928608	 -12.191932	 -0.323138	 -0.709763	 9.395783	 -0.269204	 0.122166	 -3.066886	 0.366455	 -0.565430	 -3.065674	 0.993592	 -0.018685	 -0.032472	 -0.106636
1	 117480.694000	 -1.731610	 -3.908746	 -13.744928	 -0.154363	 -0.805771	 9.555671	 -0.215512	 0.154630	 -3.241323	 0.399902	 -0.467041	 -3.074219	 0.992062	 -0.019074	 -0.032048	 -0.120088
1	 117480.704000	 -1.697063	 -3.896677	 -15.372322	 -0.123891	 -0.681409	 9.718890	 -0.158723	 0.141442	 -3.398038	 0.431152	 -0.366455	 -3.062988	 0.990267	 -0.019214	 -0.031710	 -0.134154
1	 117480.704000	 -1.643780	 -3.906702	 -17.029177	 0.069653	 -0.487514	 9.768716	 -0.125049	 0.095749	 -3.460615	 0.447998	 -0.270264	 -3.051514	 0.988229	 -0.019224	 -0.031584	 -0.148444
1	 117480.715000	 -1.603965	 -3.918963	 -18.617878	 0.181220	 -0.149346	 9.833009	 -0.142607	 0.082557	 -3.319081	 0.464844	 -0.169678	 -3.035889	 0.986079	 -0.019335	 -0.031476	 -0.162120
1	 117480.724000	 -1.639142	 -3.917862	 -20.073971	 0.395369	 0.271939	 10.016865	 -0.282221	 0.102465	 -3.040462	 0.473389	 -0.073486	 -3.013428	 0.983934	 -0.020034	 -0.031165	 -0.174646
1	 117480.734000	 -1.774697	 -3.895986	 -21.394998	 0.344633	 0.500706	 10.143519	 -0.470822	 0.139875	 -2.757269	 0.477539	 0.024658	 -2.986572	 0.981838	 -0.021518	 -0.030525	 -0.186011
1	 117480.744000	 -1.991879	 -3.879526	 -22.626308	 0.192304	 0.473238	 10.136349	 -0.629442	 0.131112	 -2.569210	 0.477539	 0.126953	 -2.955811	 0.979744	 -0.023673	 -0.029778	 -0.196606
1	 117480.755000	 -2.215008	 -3.866731	 -23.817126	 -0.050481	 0.216927	 9.930539	 -0.633957	 0.128876	 -2.485101	 0.474121	 0.212646	 -2.919434	 0.977604	 -0.025862	 -0.029019	 -0.206832
1	 117480.755000	 -2.361353	 -3.852274	 -25.000915	 -0.093656	 0.091078	 9.904523	 -0.473033	 0.140702	 -2.469429	 0.470459	 0.296143	 -2.876221	 0.975386	 -0.027379	 -0.028350	 -0.216955
1	 117480.764000	 -2.440337	 -3.834336	 -26.146535	 0.104322	 0.070837	 10.066986	 -0.324340	 0.148201	 -2.389889	 0.459229	 0.364990	 -2.823242	 0.973154	 -0.028296	 -0.027766	 -0.226713
1	 117480.774000	 -2.505459	 -3.819224	 -27.225681	 0.162315	 0.024592	 10.162201	 -0.286698	 0.139697	 -2.250727	 0.452148	 0.429932	 -2.776611	 0.970965	 -0.029078	 -0.027236	 -0.235881
1	 117480.784000	 -2.569977	 -3.814426	 -28.252630	 -0.014054	 -0.229968	 9.954051	 -0.276172	 0.114434	 -2.143254	 0.437012	 0.494385	 -2.727783	 0.968797	 -0.029856	 -0.026796	 -0.244588
