DevID	 CerebusTime	 Roll	 Pitch	 Yaw
2	 4868.087967	 0.094131	 -0.029097	 0.010339
1	 4868.087967	 0.094582	 -0.047483	 0.030634
2	 4868.097967	 0.121696	 -0.029390	 0.032291
1	 4868.097967	 0.137390	 -0.052264	 0.032611
2	 4868.107967	 0.157481	 -0.025329	 0.054188
1	 4868.107967	 0.186016	 -0.054316	 0.034590
2	 4868.117967	 0.204228	 -0.017721	 0.079249
1	 4868.117967	 0.239061	 -0.043312	 0.039278
2	 4868.117967	 0.260413	 -0.008751	 0.100415
1	 4868.127967	 0.289312	 -0.033531	 0.044474
2	 4868.127967	 0.326206	 0.004264	 0.122571
1	 4868.127967	 0.333847	 -0.016787	 0.049995
2	 4868.137967	 0.388339	 0.016592	 0.144573
1	 4868.137967	 0.362817	 -0.002915	 0.055712
2	 4868.147967	 -0.000000	 0.000000	 -0.000000
1	 4868.147967	 0.000000	 0.000000	 0.000000
2	 4868.157967	 0.059624	 0.010239	 0.018624
1	 4868.157967	 0.000118	 0.004191	 -0.001597
2	 4868.167967	 0.108909	 0.021272	 0.038165
1	 4868.167967	 -0.005826	 0.011188	 -0.002093
2	 4868.167967	 0.149949	 0.031349	 0.057112
1	 4868.177967	 -0.010345	 0.012470	 -0.005288
2	 4868.177967	 0.186019	 0.042071	 0.072757
1	 4868.182967	 -0.006123	 0.018513	 -0.003802
2	 4868.187967	 0.216962	 0.054539	 0.088233
1	 4868.187967	 -0.001634	 0.024613	 -0.002152
2	 4868.197967	 0.240207	 0.069388	 0.106346
1	 4868.197967	 -0.000733	 0.034639	 -0.005194
2	 4868.207967	 0.256148	 0.083896	 0.124379
1	 4868.207967	 -0.005807	 0.042939	 -0.018146
2	 4868.217967	 0.268623	 0.098195	 0.140174
1	 4868.217967	 -0.011731	 0.057960	 -0.031191
2	 4868.217967	 0.277882	 0.109895	 0.152230
1	 4868.227967	 -0.009013	 0.070292	 -0.043189
2	 4868.227967	 -0.000000	 -0.000000	 0.000000
1	 4868.231533	 -0.000000	 0.000000	 -0.000000
2	 4868.237967	 0.015983	 0.006605	 -0.002314
1	 4868.237967	 0.020327	 0.009237	 0.000020
2	 4868.247967	 0.037620	 0.012811	 -0.006844
1	 4868.247967	 0.049373	 0.020518	 0.002989
2	 4868.257967	 0.058579	 0.011266	 -0.017997
1	 4868.257967	 0.077276	 0.023077	 0.008992
2	 4868.267967	 0.073848	 0.009000	 -0.030087
1	 4868.267967	 0.102446	 0.021167	 0.008545
2	 4868.267967	 0.080544	 0.005524	 -0.045201
1	 4868.277967	 0.118772	 0.008021	 0.001616
2	 4868.277967	 0.084165	 0.002906	 -0.059730
1	 4868.278400	 0.122654	 -0.003098	 -0.010244
2	 4868.287967	 0.085816	 0.000196	 -0.077053
1	 4868.287967	 0.120300	 -0.014126	 -0.023285
2	 4868.297967	 0.090420	 -0.003090	 -0.097201
1	 4868.297967	 0.116986	 -0.014980	 -0.035549
2	 4868.307967	 0.105741	 -0.008078	 -0.119961
1	 4868.307967	 0.110279	 -0.015105	 -0.050643
2	 4868.317967	 0.000000	 -0.000000	 -0.000000
1	 4868.317967	 -0.000000	 0.000000	 -0.000000
2	 4868.317967	 0.030766	 -0.010387	 -0.025171
1	 4868.327967	 -0.005078	 -0.012564	 -0.021048
2	 4868.327967	 0.069328	 -0.021844	 -0.050055
1	 4868.327967	 -0.006326	 -0.026170	 -0.042056
2	 4868.337967	 0.111912	 -0.036418	 -0.072591
1	 4868.337967	 -0.002019	 -0.039996	 -0.060962
2	 4868.347967	 0.161906	 -0.047928	 -0.094335
1	 4868.347967	 0.011390	 -0.047378	 -0.082465
2	 4868.357967	 0.213883	 -0.062087	 -0.117358
1	 4868.357967	 0.037111	 -0.054366	 -0.094551
2	 4868.367967	 0.266693	 -0.074366	 -0.139972
1	 4868.367967	 0.076093	 -0.056779	 -0.112747
2	 4868.367967	 0.314273	 -0.088413	 -0.164415
1	 4868.377967	 0.123139	 -0.068110	 -0.128459
2	 4868.377967	 0.361201	 -0.104522	 -0.183726
1	 4868.377967	 0.174167	 -0.075900	 -0.142905
2	 4868.387967	 0.405323	 -0.121230	 -0.206240
1	 4868.387967	 0.219270	 -0.090780	 -0.164624
2	 4868.397967	 0.000000	 0.000000	 0.000000
1	 4868.397967	 0.000000	 -0.000000	 -0.000000
2	 4868.407967	 0.042993	 -0.022097	 -0.031229
1	 4868.407967	 0.032917	 -0.016576	 -0.018145
2	 4868.417967	 0.088952	 -0.044564	 -0.064996
1	 4868.417967	 0.059034	 -0.030323	 -0.035575
2	 4868.417967	 0.132039	 -0.069868	 -0.103372
1	 4868.427967	 0.076484	 -0.048617	 -0.051422
2	 4868.427967	 0.176157	 -0.097133	 -0.141047
1	 4868.430967	 0.084714	 -0.068415	 -0.070185
2	 4868.437967	 0.214746	 -0.132480	 -0.179515
1	 4868.437967	 0.086307	 -0.096559	 -0.097747
2	 4868.447967	 0.252138	 -0.163404	 -0.214050
1	 4868.447967	 0.083798	 -0.122831	 -0.123470
2	 4868.457967	 0.291895	 -0.198919	 -0.248819
1	 4868.457967	 0.076124	 -0.149413	 -0.152024
2	 4868.467967	 0.341057	 -0.233375	 -0.284763
1	 4868.467967	 0.072417	 -0.170004	 -0.179806
