DevID	 CerebusTime	 Roll	 Pitch	 Yaw
2	 11.440000	 0.065016	 0.016885	 -0.063124
1	 11.440000	 0.007207	 0.014245	 0.003273
2	 11.450000	 0.086407	 0.023619	 -0.070521
1	 11.450000	 0.021338	 0.017800	 -0.000587
2	 11.460000	 0.105487	 0.029392	 -0.083640
1	 11.460000	 0.040597	 0.020306	 -0.004576
2	 11.460000	 -0.000000	 0.000000	 -0.000000
1	 11.470000	 0.000000	 0.000000	 0.000000
2	 11.470000	 0.009741	 0.005429	 -0.002113
1	 11.470000	 0.016962	 0.002010	 0.026881
2	 11.480000	 0.017270	 0.010754	 -0.002720
1	 11.480000	 0.033553	 0.009496	 0.024693
2	 11.490000	 0.027086	 0.017449	 -0.003197
1	 11.490000	 0.047472	 0.015149	 0.014250
2	 11.500000	 0.040768	 0.025656	 -0.001253
1	 11.500000	 0.060965	 0.021980	 0.011945
2	 11.500000	 0.066069	 0.030850	 0.000835
1	 11.510000	 0.077851	 0.024552	 0.028182
2	 11.510000	 0.098076	 0.039553	 -0.002512
1	 11.510000	 0.093145	 0.029637	 0.026054
2	 11.520000	 0.131082	 0.047246	 -0.000939
1	 11.520000	 0.104510	 0.032129	 0.038498
2	 11.528967	 0.165370	 0.051604	 -0.001432
1	 11.528967	 0.117251	 0.039644	 0.040858
2	 11.538967	 0.191991	 0.057314	 -0.000853
1	 11.538967	 0.129306	 0.048523	 0.024947
2	 11.548967	 0.000000	 0.000000	 0.000000
1	 11.548967	 -0.000000	 -0.000000	 0.000000
2	 11.558967	 0.006212	 0.005996	 0.013702
1	 11.558967	 0.003612	 0.011264	 0.018951
2	 11.558967	 0.005788	 0.012971	 0.023658
1	 11.568967	 0.005637	 0.022994	 0.022525
2	 11.568967	 -0.004075	 0.022420	 0.034465
1	 11.568967	 0.000881	 0.028276	 0.057512
2	 11.578967	 -0.014370	 0.030034	 0.045889
1	 11.578967	 -0.005653	 0.038596	 0.066318
2	 11.588967	 -0.020631	 0.034382	 0.052311
1	 11.588967	 -0.018150	 0.049626	 0.085131
2	 11.598967	 -0.017921	 0.040209	 0.061022
1	 11.598967	 -0.030641	 0.062822	 0.102292
2	 11.608967	 -0.010244	 0.047052	 0.068468
1	 11.608967	 -0.043491	 0.074227	 0.129656
2	 11.608967	 -0.003978	 0.057784	 0.078412
1	 11.618967	 -0.050930	 0.086589	 0.140259
2	 11.618967	 -0.002021	 0.073116	 0.091062
1	 11.618967	 -0.048951	 0.095451	 0.138612
2	 11.628967	 -0.000000	 -0.000000	 0.000000
1	 11.628967	 -0.000000	 -0.000000	 0.000000
2	 11.638967	 0.000956	 0.019981	 0.010912
1	 11.638967	 0.014909	 0.010309	 0.005295
2	 11.648967	 0.000308	 0.044430	 0.021778
1	 11.648967	 0.029018	 0.026924	 0.015240
2	 11.648967	 0.004059	 0.066371	 0.026063
1	 11.658967	 0.036580	 0.046621	 0.059653
2	 11.658967	 0.011300	 0.089796	 0.035814
1	 11.660967	 0.034811	 0.079117	 0.074380
2	 11.668967	 0.022164	 0.107680	 0.040980
1	 11.668967	 0.018645	 0.107774	 0.089821
2	 11.678967	 0.033372	 0.126090	 0.050121
1	 11.678967	 -0.002185	 0.139957	 0.106850
