DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 2.930000	 -0.078678	 -0.032009	 2.856315
2	 2.930000	 0.862595	 -0.942347	 0.862728
1	 2.939000	 -0.080192	 -0.032346	 2.854093
2	 2.939933	 0.865306	 -0.945606	 0.862957
1	 2.939933	 -0.076448	 -0.032604	 2.860207
2	 2.939933	 0.870577	 -0.946655	 0.862685
1	 2.949933	 -0.076219	 -0.032023	 2.859715
1	 2.959933	 -0.077736	 -0.031425	 2.857162
1	 2.969933	 -0.076632	 -0.030832	 2.856667
2	 2.969933	 0.870414	 -0.953399	 0.869860
1	 2.979933	 -0.075510	 -0.031032	 2.862611
1	 2.989933	 -0.075289	 -0.029567	 2.862983
1	 2.989933	 -0.075921	 -0.029941	 2.865313
1	 2.999933	 -0.076515	 -0.032858	 2.865740
1	 3.009933	 -0.078898	 -0.032346	 2.864420
1	 3.019933	 -0.077776	 -0.032606	 2.865683
1	 3.030000	 -0.078414	 -0.031991	 2.861550
1	 3.030000	 -0.079055	 -0.031411	 2.861937
1	 3.039933	 -0.077937	 -0.031705	 2.860035
1	 3.049933	 -0.079452	 -0.031137	 2.860426
1	 3.059933	 -0.079185	 -0.032286	 2.862809
1	 3.070000	 -0.077213	 -0.030786	 2.864048
1	 3.080000	 -0.075240	 -0.031106	 2.851519
1	 3.080000	 -0.076740	 -0.031402	 2.852794
1	 3.089933	 -0.075602	 -0.031692	 2.858328
2	 3.089933	 0.843362	 -0.987214	 0.937297
1	 3.099933	 -0.074487	 -0.031973	 2.857842
2	 3.099933	 0.847875	 -0.989619	 0.935805
1	 3.109933	 -0.076012	 -0.031388	 2.854744
2	 3.109933	 0.848290	 -0.991626	 0.931175
1	 3.119933	 -0.077515	 -0.031694	 2.855145
2	 3.119933	 0.851922	 -0.994008	 0.929674
1	 3.129933	 -0.072870	 -0.031907	 2.869314
2	 3.129933	 0.852695	 -0.993480	 0.932760
1	 3.129933	 -0.072628	 -0.032200	 2.868832
2	 3.139933	 0.857171	 -0.996755	 0.931259
1	 3.139933	 -0.074113	 -0.032450	 2.873938
2	 3.139933	 0.863734	 -0.993668	 0.937421
1	 3.149933	 -0.075619	 -0.032767	 2.873464
2	 3.149933	 0.866417	 -0.996904	 0.938531
1	 3.159700	 -0.076242	 -0.033047	 2.871243
2	 3.159700	 0.876853	 -0.994212	 0.943441
1	 3.169933	 -0.075123	 -0.033317	 2.871631
2	 3.169933	 0.880516	 -0.996559	 0.941931
1	 3.179933	 -0.074882	 -0.033590	 2.865173
2	 3.179933	 0.879189	 -0.999663	 0.936439
1	 3.179933	 -0.074649	 -0.032999	 2.865555
2	 3.190000	 0.881922	 -1.002007	 0.936675
1	 3.190000	 -0.075286	 -0.033327	 2.861812
2	 3.190000	 0.880605	 -1.011450	 0.919097
1	 3.199933	 -0.074155	 -0.034471	 2.862211
2	 3.199933	 0.884252	 -1.013816	 0.916700
1	 3.209933	 -0.076568	 -0.033971	 2.856826
2	 3.209933	 0.880756	 -1.020655	 0.900714
1	 3.219933	 -0.075445	 -0.034230	 2.858089
2	 3.219933	 0.884388	 -1.022175	 0.899188
1	 3.229933	 -0.074327	 -0.034500	 2.859762
2	 3.229933	 0.885501	 -1.024418	 0.894789
1	 3.238233	 -0.074094	 -0.033908	 2.860144
2	 3.240000	 0.889053	 -1.027698	 0.894119
1	 3.240000	 -0.074732	 -0.033369	 2.861988
2	 3.240000	 0.891850	 -1.026450	 0.901336
1	 3.249933	 -0.075374	 -0.032790	 2.862374
2	 3.249933	 0.896320	 -1.028859	 0.899814
1	 3.259933	 -0.074249	 -0.033024	 2.866016
2	 3.259933	 0.896437	 -1.033015	 0.890215
1	 3.269933	 -0.074884	 -0.032424	 2.868150
2	 3.269933	 0.899955	 -1.037165	 0.889536
1	 3.279933	 -0.073785	 -0.031881	 2.873179
2	 3.279933	 0.903350	 -1.036747	 0.896317
1	 3.289933	 -0.072678	 -0.031277	 2.873557
2	 3.289933	 0.906866	 -1.040886	 0.895644
1	 3.289933	 -0.071563	 -0.031558	 2.876664
2	 3.289933	 0.913808	 -1.037683	 0.908593
1	 3.300000	 -0.071330	 -0.030966	 2.877045
2	 3.300000	 0.917358	 -1.040928	 0.907940
1	 3.309933	 -0.071958	 -0.031254	 2.879659
2	 3.309933	 0.916480	 -1.039648	 0.918380
1	 3.320000	 -0.071710	 -0.031525	 2.880925
2	 3.320000	 0.920916	 -1.042032	 0.917759
1	 3.329933	 -0.068841	 -0.031753	 2.884519
2	 3.329933	 0.924271	 -1.044786	 0.912887
1	 3.339733	 -0.070348	 -0.032071	 2.884045
2	 3.339933	 0.927006	 -1.046235	 0.911387
1	 3.339933	 -0.071015	 -0.031497	 2.876041
2	 3.339933	 0.934524	 -1.047006	 0.912851
1	 3.349933	 -0.071632	 -0.032666	 2.876448
2	 3.349933	 0.938992	 -1.049374	 0.911342
1	 3.359933	 -0.073143	 -0.033876	 2.873898
2	 3.359933	 0.942090	 -1.048077	 0.916239
